ASV	12858.0BR.3.R1.fastq.gz	12858.0KC.2.R1.fastq.gz	12858.0MR.4.R1.fastq.gz	12858.0TB.1.R1.fastq.gz	12858.10BR.49.R1.fastq.gz	12858.10KC.47.R1.fastq.gz	12858.10MR.50.R1.fastq.gz	12858.10TB.46.R1.fastq.gz	12858.11BR.52.R1.fastq.gz	12858.11KC.51.R1.fastq.gz	12858.11MR.53.R1.fastq.gz	12858.11TB.81.R1.fastq.gz	12858.12BR.56.R1.fastq.gz	12858.12KC.55.R1.fastq.gz	12858.12MR.57.R1.fastq.gz	12858.12TB.54.R1.fastq.gz	12858.13BR.60.R1.fastq.gz	12858.13KC.59.R1.fastq.gz	12858.13MR.61.R1.fastq.gz	12858.13TB.58.R1.fastq.gz	12858.14BR.64.R1.fastq.gz	12858.14KC.63.R1.fastq.gz	12858.14MR.65.R1.fastq.gz	12858.14TB.62.R1.fastq.gz	12858.15BR.68.R1.fastq.gz	12858.15KC.67.R1.fastq.gz	12858.15MR.69.R1.fastq.gz	12858.15TB.66.R1.fastq.gz	12858.16BR.72.R1.fastq.gz	12858.16KC.71.R1.fastq.gz	12858.16MR.73.R1.fastq.gz	12858.16TB.70.R1.fastq.gz	12858.17BR.76.R1.fastq.gz	12858.17KC.75.R1.fastq.gz	12858.17MR.77.R1.fastq.gz	12858.17TB.74.R1.fastq.gz	12858.18BR.82.R1.fastq.gz	12858.18KC.79.R1.fastq.gz	12858.18MR.83.R1.fastq.gz	12858.18TB.78.R1.fastq.gz	12858.19BR.86.R1.fastq.gz	12858.19KC.85.R1.fastq.gz	12858.19MR.87.R1.fastq.gz	12858.19TB.84.R1.fastq.gz	12858.1BR.7.R1.fastq.gz	12858.1KC.6.R1.fastq.gz	12858.1MR.8.R1.fastq.gz	12858.1TB.5.R1.fastq.gz	12858.20BR.90.R1.fastq.gz	12858.20KC.89.R1.fastq.gz	12858.20MR.91.R1.fastq.gz	12858.20TB.88.R1.fastq.gz	12858.21BR.94.R1.fastq.gz	12858.21KC.93.R1.fastq.gz	12858.21MR.95.R1.fastq.gz	12858.21TB.92.R1.fastq.gz	12858.22BR.98.R1.fastq.gz	12858.22KC.97.R1.fastq.gz	12858.22MR.99.R1.fastq.gz	12858.22TB.96.R1.fastq.gz	12858.23BR.102.R1.fastq.gz	12858.23KC.101.R1.fastq.gz	12858.23MR.103.R1.fastq.gz	12858.23TB.100.R1.fastq.gz	12858.24BR.106.R1.fastq.gz	12858.24KC.105.R1.fastq.gz	12858.24MR.107.R1.fastq.gz	12858.24TB.104.R1.fastq.gz	12858.2ABR.15.R1.fastq.gz	12858.2AKC.10.R1.fastq.gz	12858.2AMR.12.R1.fastq.gz	12858.2ATB.9.R1.fastq.gz	12858.2BBR.11.R1.fastq.gz	12858.2BKC.14.R1.fastq.gz	12858.2BMR.16.R1.fastq.gz	12858.2BTB.13.R1.fastq.gz	12858.3BR.19.R1.fastq.gz	12858.3KC.18.R1.fastq.gz	12858.3MR.20.R1.fastq.gz	12858.3TB.17.R1.fastq.gz	12858.4BR.23.R1.fastq.gz	12858.4KC.22.R1.fastq.gz	12858.4MR.25.R1.fastq.gz	12858.4TB.21.R1.fastq.gz	12858.5BR.28.R1.fastq.gz	12858.5KC.27.R1.fastq.gz	12858.5MR.29.R1.fastq.gz	12858.5TB.26.R1.fastq.gz	12858.6BR.32.R1.fastq.gz	12858.6KC.31.R1.fastq.gz	12858.6MR.33.R1.fastq.gz	12858.6TB.30.R1.fastq.gz	12858.7BR.36.R1.fastq.gz	12858.7KC.35.R1.fastq.gz	12858.7MR.37.R1.fastq.gz	12858.7TB.34.R1.fastq.gz	12858.8BR.40.R1.fastq.gz	12858.8KC.39.R1.fastq.gz	12858.8MR.41.R1.fastq.gz	12858.8TB.38.R1.fastq.gz	12858.9BR.44.R1.fastq.gz	12858.9KC.43.R1.fastq.gz	12858.9MR.45.R1.fastq.gz	12858.9TB.42.R1.fastq.gz
721c415f74dc1bc56493d9e939fae226	157.0	0.0	171.0	93.0	258.0	0.0	334.0	0.0	58.0	0.0	335.0	95.0	73.0	0.0	205.0	0.0	76.0	0.0	0.0	0.0	190.0	0.0	139.0	146.0	242.0	0.0	96.0	0.0	146.0	0.0	0.0	0.0	124.0	0.0	211.0	100.0	0.0	0.0	182.0	0.0	148.0	0.0	0.0	0.0	157.0	0.0	138.0	0.0	209.0	0.0	270.0	81.0	139.0	0.0	153.0	0.0	122.0	0.0	140.0	0.0	416.0	0.0	122.0	104.0	336.0	0.0	224.0	0.0	177.0	0.0	213.0	0.0	132.0	0.0	90.0	0.0	77.0	0.0	242.0	0.0	138.0	0.0	203.0	0.0	0.0	0.0	416.0	0.0	136.0	0.0	364.0	0.0	134.0	0.0	234.0	0.0	90.0	0.0	266.0	0.0	0.0	0.0	244.0	0.0
2d662f08cc4d0db0708007bfa6c1c8ff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	134.0	0.0	0.0	141.0	0.0	123.0	0.0	0.0	149.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	108.0	0.0	0.0	0.0	0.0
c639abd454381bdae1ca5ae255d415db	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	69.0	0.0	0.0	22.0	0.0	73.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6e8b91ab9186f7ef4911914265ccf5d5	0.0	93.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	110.0	112.0	86.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0
b4b593093c58db09eabc2e29e9c8702a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	253.0	287.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
238e7a422579ecc8485abeece97fb5f2	279.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	232.0	162.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	201.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	142.0	0.0	226.0	154.0	0.0	0.0	127.0	148.0	0.0	0.0	0.0	0.0	206.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	181.0	0.0	0.0	172.0	0.0	0.0	0.0	0.0	355.0	0.0	0.0	0.0	0.0
cb8476f109449713fe21e2358186aa6f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	542.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	76.0	96.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	130.0	0.0	0.0
fdf3791919e6dcbdec56e78d160dabe3	102.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	192.0	0.0	0.0	0.0	0.0	0.0	203.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	28.0	0.0	65.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	88.0	0.0	91.0	0.0	52.0	207.0	0.0	1486.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	77.0	0.0	0.0	0.0	209.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	68.0	0.0	67.0	0.0
6bda8be3c3894a7fee3312d8270f16ec	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	232.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	0.0	113.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	257.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	305.0	0.0	0.0	0.0
2e3b713c8c375f874540191d93c565b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	374.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755c494f7ae4f192cc2c3f8c9da250d9	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0	137.0	58.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.0	0.0	0.0	0.0	0.0	0.0	323.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	34.0	0.0	0.0	189.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	243.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	226.0	185.0	212.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	152.0	0.0	0.0	0.0	192.0	0.0
25c2f4dda22bf3dff1cdc80a7e4b3fd7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
abf2e1fb0ef0af3ba3ff72d830b3838d	0.0	0.0	0.0	0.0	135.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	257.0	0.0	0.0	0.0	280.0	0.0	0.0	35.0	0.0	0.0	0.0	99.0	235.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	224.0	194.0	0.0	0.0	289.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0
18284a6e186ce7553752c26cc72659a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	266.0	0.0	78.0	0.0	0.0	0.0	0.0	181.0	110.0	0.0	0.0	125.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e4d094fd49fa0b379492983e68932e43	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	268.0	0.0	0.0	0.0	0.0	23.0
1d36dbcb006a9298ae729d6167650e80	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	126.0	89.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	246.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	201.0	0.0	58.0	68.0	0.0	0.0	0.0	0.0	244.0	67.0	0.0	0.0	154.0	0.0	0.0	118.0	118.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	90.0	0.0
313ea1401ee0dbe1a4483767da579d80	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
880a3bab9485037c9f33e5f88eeef937	120.0	300.0	0.0	155.0	298.0	196.0	105.0	0.0	133.0	0.0	177.0	0.0	0.0	164.0	231.0	0.0	229.0	0.0	0.0	0.0	0.0	0.0	197.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	301.0	79.0	121.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	241.0	0.0	0.0	0.0	0.0	237.0	0.0	0.0	186.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	269.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	2484.0	483.0	0.0	132.0	0.0	0.0	85.0	0.0	0.0	0.0	132.0	266.0	131.0	0.0	0.0	0.0	367.0	0.0	0.0	0.0	201.0	208.0	0.0	60.0	129.0	0.0	0.0	227.0	201.0	0.0	0.0
fa2394bf867da8bceed30a75ce75b021	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	249.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.0	0.0
293b81de248f579c94f019deff7344c2	185.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0
9067f331524b92ed0fce6f7e70fd2e3d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	202.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fa5566b593988b32e9433373406d196d	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b9f05f2134a2be466a933d725375cacd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0
d5ee64aa92e3a2d307d3b49875b565c9	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	250.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1fc96f5f814f211314dc9d4d6498bf14	126.0	0.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	681.0	0.0	0.0	0.0	200.0	0.0	116.0	0.0	196.0	0.0	0.0	0.0	0.0	0.0	414.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	168.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	124.0	0.0	0.0	113.0	0.0	329.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	138.0	0.0	170.0	232.0	0.0	0.0	316.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
187892114db6099bee9159e79b56914e	0.0	0.0	0.0	0.0	216.0	0.0	0.0	0.0	74.0	0.0	139.0	0.0	0.0	207.0	81.0	0.0	186.0	0.0	95.0	0.0	0.0	0.0	110.0	0.0	71.0	0.0	99.0	0.0	138.0	0.0	721.0	0.0	295.0	0.0	438.0	0.0	201.0	0.0	289.0	0.0	281.0	0.0	1143.0	0.0	117.0	0.0	311.0	59.0	735.0	0.0	94.0	0.0	918.0	0.0	534.0	0.0	123.0	102.0	843.0	0.0	456.0	0.0	469.0	80.0	224.0	56.0	429.0	0.0	0.0	0.0	263.0	0.0	170.0	0.0	102.0	0.0	0.0	0.0	76.0	70.0	110.0	0.0	190.0	141.0	0.0	0.0	191.0	0.0	0.0	121.0	153.0	69.0	0.0	0.0	325.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	192.0	0.0
75b3b47c074444c509e83fbf02a5fee2	0.0	0.0	0.0	226.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	82.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	118.0	143.0	97.0	0.0	0.0	0.0
