sequence	16S_rRNA_Count	metadata_NSTI
086d4ad4a22c360d92dc1955df183e99	2	0.0165
0876aab96b601cf3cc9ddfa3f5bb35cb	1	0.044772
0880a154d80e7feb32c8cdbad0c1f0f7	1	0.264077
088674fa094a6b8631a090b3b28ea30d	1	0.031414
08868b01d71c06bd85f4e007ee4f9d43	2	0.102357
0895b5a5079da42b559aab02f0ad4233	3	0.003954999999999999
089806e4a2b59a0be583ebe45e5b2782	5	0.015231
089cb8cdfa9cf25ed499b4d838f97b24	10	2.931931
089e3c5e6ad6388c603b2682640f7986	2	0.029595
089f5e49c68a0e55145ce50ea451df0a	1	0.21709
08a4ce03bb52be7c7084405ed983f3c4	1	0.016162
08b2bdc94391da8a1b2e14d7eb2c2dad	3	0.007940000000000001
08b491888219de194e5c4b2f03f1e59f	3	0.32195300000000004
08bc9ee2b488f0cb8038f5e34e6c3fa2	1	0.420559
08be1711207fdcd8741e4c2db4ea08c8	1	0.071266
08c008c5a3df1dd5c60a0cbb7104c7f4	1	0.020797
08c6fa388b16061a223daee4033a0b13	1	0.138014
08cf87d5972ed74d4c140dc19c418435	1	0.13561900000000002
08d38a249111e7291910d18765d007f8	1	0.020527
08d85500db92b04bfe4b84d82a0a5d18	1	0.01674
08da2cebfac0555a54e536a3a689518f	1	0.023865
08dac18742c696e2333014bb3a9c301a	2	0.094322
08df1b476d4f5a517f3f8e0d0d21ae6a	1	0.019793
08e463596ccfbbc467be34e3955bc791	1	0.067962
08e5c66cb64cee9d0b42d700139ce0ca	1	0.268714
08e8fca190ae0b31d0e8d10b92e011ec	1	0.043007
08e9905d03c0c48843ac79a456accfe7	1	0.012097
08ec2839fe7df459da74c3d823012f19	2	0.028945
08ee145bf6e54455fb31e9eacb4c42d2	1	0.9153899999999999
08f494885485cc747608515ffb22f0b5	1	0.142305
08f683dedf4e698a84f28d47a98f2de7	1	0.012265
08f7fcc6ddda673396c842a6e54f2d2e	5	0.038651
0907c8b284aca1647acd75a095d4dc51	4	0.110749
0908838ba31a471ce39ca158965ffc86	2	0.016569
090889108e841f25501d09127b5bcd16	2	0.047314
090ac486c74e1387e2c42fe266d9226f	2	0.36672
090dd57920f4fdbe6460b195c7dc8474	1	0.067487
09153f92fc060504729f492eb6a8835a	1	0.114847
091933e3c3a7e1eabbe869e66beb6969	1	0.125949
0919374abc8850cd3ba73e4c2be5f178	4	0.123232
091aee578498a61dc1646f2af532c826	5	0.016043
091b69893c54a14417d218bc40747acf	1	0.035863
09235a3aef9db2b343053a40d37f6984	1	0.070351
092947ddf0dbde28f7922f2011eaef1d	1	0.044722000000000005
092bb71b60afa4f42236100dc2fa4d89	2	0.055098
092d585cb97da1b761c1aaec19eeeaaa	2	0.150109
092fc4e60299909812a264f5f7b411eb	1	0.07842400000000001
0931b24f8eaf79d60f4bd8c6e0b1f5a8	1	0.033316000000000005
09321b9609b323a901ce7f437edc9dee	1	0.100117
093960a8936f0a3d345f1c69ea1ea014	1	0.07256900000000001
093dcd19a0a32145c4176b220e76f160	3	0.008099
093f1be6d793715f1d8f5f3a47863b5a	1	0.016271
093fa252c36d0d88b82e486952488b9c	1	0.085878
0944c90758b0ae4f25882754440c4745	1	0.167114
094bcae27ca1659dd1208e0b7237bce6	1	0.26664699999999997
0956244d92680fa5ac24b0f40e6e22c6	4	0.061788
0960781561bbac03196fe93bfc0e1f09	1	0.06959800000000001
096225fb06f676300020929d057ef0ea	1	0.063804
096a36f0e9a40465916e475f80593d29	1	0.060707000000000004
096d49bd4fb7d7c8ffd21acd5623d0b4	1	0.078328
0979527782fd65e3801b9db95a73dab7	1	0.043604000000000004
097c193b470112d5707a9280013d2085	1	0.098886
0980e0504de13cb7e67cc3810bcbb18b	1	0.087937
0980f48331123245b791a1cdb29b4d6d	1	0.08236
098c3170bb320ba001663e7e936f4162	1	0.076842
098fa07fd04c7a8cbf90f96266be2ac7	3	0.329732
09926fd903c1884c15640fdc133177b0	1	0.058904
099b4370b81d2140c78c0ed01442ec3e	1	0.017141
099d2ffae4c15c58c9c5ea2f265b571e	4	0.057337
099f4e418c009baebb284710ed9962e8	1	0.072047
09a5792bd79496317b8c04a2a68aea1d	1	0.40725700000000004
09aac6cf734c2440752bb00cc9ed095a	1	0.012438
09b7c7447c769f54076fbe9a40fc11f3	1	0.264375
09c92479ccd539dd57682a6f006ee103	1	0.041268
09cd37a88522a64610db9d0981816432	1	0.05970399999999999
09cfccf9ee1e5112c4f8a1f9187a58da	1	0.012232999999999999
09d6c9d850c8d58221f7d9c6a710a65e	1	0.06099400000000001
09da08f5b966ecf732dc61f0f1cb3c38	1	0.036863
09e1f71296707f4973b1ec15bf495eea	2	0.007898
09e4766a447c392a6a67040bad725496	1	0.030644
09ebe4ddd115a2c08a1a1406650ca3d8	1	0.056972
09eef505d8fa68d2f97be40b3a3dee67	1	0.0739
09f1b119dd633acf22c39259a2b3e7ac	3	0.049514999999999997
09fcfbd40715830d0133277e3f1fc030	1	0.323523
09fdb6add9b9dde385d9a730b2937b3c	5	0.048075
09ff541a22fba8e3b94bb41c0d46786b	3	0.32195300000000004
0a02731bfdf4ef40a4c25cc7491bc232	1	0.178815
0a0859c2c3101cb0e204c85b932f4c97	1	0.143974
0a09dddf8ca111276ec96dc4e9f564ed	1	0.096912
0a0d22c42afa583016da6c314940ecb3	1	0.167114
0a228bb02df17ce317516fb500ce3127	4	0.046319
0a2642805ac1a6d6fe773aa44754311d	2	0.05972
0a264fa91f9bc69b4a432e484fafc3aa	1	0.00796
0a295629a0ef985c42be13f79b07cb67	1	0.0712
0a2d294ab6f09d7af0d4155a43e547bc	1	0.138586
0a2e4ef538544b5558ed4a8ddaa799be	1	0.06439
0a2f6821cffdcac6b755576295fc3155	1	0.107385
0a390228f76f6565198a4ce24e6ef7f1	1	0.012227
0a3bb928b7be6bb1eb4a312b91fc6fba	1	0.012198
0a42928b40b84056b28713c0503f14ca	2	0.158051
0a47e0fe1789e19253d19c714b3edf0f	10	2.581497
0a4bbb8e6e78c502fa8245e7568d68db	4	0.020815
0a4d97ef620ed3d147208c70027f7a31	4	0.012440999999999999
0a4e08401e82b56e700faa11a7881d03	10	2.581497
0a4edc51cc229afd88e9a10fb6ffb3a4	1	0.11881400000000002
0a50943542e432b8a4680489fb41f85d	1	0.050117
0a50b40bb59940dc228e810ade954ca6	3	0.041999
0a55159b4b32d36778b5431f476cba19	1	0.020488
0a57968504452e6efd1d45347c336d90	1	0.16233599999999998
0a5805405a418c8965918ce4c6d2fbad	3	0.004057
0a5cc3c2778a13ac1546f18fad891ec6	1	0.25064200000000003
0a5dd5a6e299de57d4d1709787c703af	2	0.21938200000000002
0a5f5630c7543c985e7e4db74c4a6da6	1	0.054107
0a61882a900cd616dd82562f9b2bbe5f	1	0.020798
0a66c1d5f5dfce089b5616bcc802e8aa	1	0.077282
0a69136a8cac8bf1df2b680bd0a588aa	2	0.151102
0a72072703823d4dd38acab9b06e59a5	2	0.040597
0a72c0f101f422713f174ffb584e2180	1	0.059052
0a73a50a7f5753a4f9fa50947a6a14d4	2	0.016313
0a7b82eeb818935369eb5b8306a1f287	1	0.033063999999999996
0a8015fe208bca6787911f3bd02b629f	1	0.020503999999999998
0a80a9b2954baefab63e64f4465a860f	10	2.8000950000000002
0a837b2abef1939bd52ccc5c32d54273	1	0.0181
0a905d0ba126cc1811ef15d23c2a9d42	2	0.25351799999999997
0a95b7d002667acade5ef1d8ab9ad60d	1	0.10638
0a9ee2cf0b8fa256c0f0026294049f4e	2	0.03172
0aa1b41f9dda2942621f0e793cd2401a	1	0.174804
0aa44bfde567514121a9b5ae8e8c55c9	1	0.259538
0aa5f1054dd72716939aa0edc4249104	1	0.576849
0ab1e538722445e56e03c63156a7ce1f	1	0.016436000000000003
0ab5fb083fc4c6a1ffed5b49c2503887	1	0.032697000000000004
0ab7e78ec5675d4654d725a1f0c41b95	3	0.15498900000000002
0abed74fee5b4ae139470220bcef569f	1	0.401829
0ac0aef052586120af2668d09d05ae46	1	0.008086
0ac96b9bf899fbb2f7b7909507951a61	3	0.025272
0acfe6f5d8449379d74e704f5593199c	1	0.025351
0adb811c0a1824f3dfd452c0ce215541	1	1.1714229999999999
0ae44c023bc7e79c41e08da7025c0e48	1	0.020049
0ae6351a7983d8b19f3ae0b000203e17	2	0.29720599999999997
0aeb34c759fd07453e32ebd7318e26a0	10	2.812173
0af0e384387ca5718af108e41239bb77	1	0.016283000000000002
0af4ea0e3013599af672334eb3e819db	1	0.025172999999999997
0af5071f7e03445629718982a8ed45a2	1	0.068245
0af837de7177fef092bc67e585da6a6d	2	0.25351799999999997
0afae63f63a9b02f9b9754fbf633d117	2	0.031002
0afb2bf04e06b76e7d3dc1fb901e484a	1	0.037856
0afcfb502f9757f63c7a8f9491892884	1	0.016543000000000002
0aff351043448242a71ee200774106ef	1	0.012144
0b095bb1242acef4a253f063b47550c3	1	0.071207
0b0a595cab5a420cd0a98b3ea4636b4f	1	0.06636399999999999
0b0ea6de37bacf2a57ce66b194fd5161	6	0.01206
0b2046bc5e16b70e0d0f09ba1da81dfc	2	0.36672
0b26374946a986270403359b3750d981	1	0.190021
0b295c8e6690f1db4441aa0983370edf	1	0.26527399999999995
0b2b5cbb59f80705f0253b39cb2635b3	1	0.148243
0b2c25dbf9e105cc5e53d78e3f79deff	1	0.008125
0b2f691771cf193201fdbc66a6c89753	1	0.086313
0b30bd66d8892da9d3b143ae3940875c	5	0.007835
0b334891ea0dd0719ee3a1a5dc488c3c	1	0.067289
0b3d6b3271da49a30a091dd18bfb71d1	1	0.033525
0b44c47191b9003b90bf97de1e56e7ca	1	0.16633399999999998
0b453adaaf0d7a9e100479be924790ba	3	0.32195300000000004
0b4712c2bdba47d0cec8b3c65f2ddc15	1	0.069221
0b48e252623fa21b18f1ed1651a0b4ba	1	0.081723
0b5037785ca0b90f618a12c9b947bcd5	2	0.020841
0b519b80ba45721dc47d7220bd2991ec	1	0.037639
0b5735b7ba27435751f452276c20729a	1	0.024956
0b644d89393b3d0bda60b99c844dcdbf	7	0.007906999999999999
0b6ce90cd358d2af36da23216d5d9ef2	1	0.008205
0b715a463323b9a459a0892806e69a3a	1	0.061002
0b7ac5400bacd3a0cfba33438c50ea7a	3	0.295145
0b7de366bbc400d192af4f821693eaae	1	0.045301999999999995
0b88fdc38ca86a82bb10487e40aee104	1	0.064319
0b8fdd2a3c4c3ef73ec204ecd5709668	1	0.024673
0b95d50ecb0ed8393a07c09a9929264e	1	0.167114
0b981184c0dbc4ba079e055bd42de733	1	0.056835000000000004
0b989c780bb479b8552176823625e45e	1	0.033985
0b9d39cf5854e714e30f32c30a4f2ea4	2	0.046167
0ba2338e02ef56be19878498fcee2a1b	1	1.7793720000000002
0ba689a5f28322d2260c936810a56e11	1	0.106123
0bab4bf8396eb0e604f8bd10736ca9cd	1	0.058170000000000006
0bb0c1b4779cc48841552f2180c8e2aa	1	0.016286000000000002
0bb2d784ebce8232fd30833b7a966c36	2	0.25351799999999997
0bb8457df91a77db6d27a40529352e4e	3	0.008033
0bb9065246c36ec47c0f126736879e8b	2	0.093703
0bbde942816e550c9ed44d8e25c410f8	1	0.34119499999999997
0bbde95ff3ad6859934e8a45c8d60605	2	0.008066
0bc2b3f37a67b9148c8e8f59b815eef5	1	0.395148
0bc953980608adce14656e0431dcdbea	1	0.008023
0bcad7e73cb93b8b95011f554fc918e3	10	2.866284
0bcd183bd02d992f37466f3270c7c1a0	1	0.041359
0bcd41f6730d1c8689194ec4ed8a6367	1	0.016218
0bce5e47902299f2009434b997d67e1c	1	0.016178
0bd5bad307582b612b89a9b40fc51e92	10	2.581497
0bd647547407cc7d5b2ddb78382485a0	1	0.01226
0bdc8bd5579e74ea69a17d8603f434b6	1	0.24297
0bdd4177eae34237a02c5ce0d338aa45	1	0.046548
0bde43b34e9252ac1470be924b6c0aef	2	0.004072
0bde8c7cb9eddf3c9d9ac7a91113959c	1	0.191891
0be13d632f3bb04f2699107f6259caa6	1	0.150079
0bec7efcb013321e625e8bb40eef773a	2	0.03826
0bf3ab5fa1390ff58e2940deef4187d6	1	0.06762699999999999
0bf46659b7f0f30d8205dc3ed1e5a7ac	4	0.008255
0bf4b1449b686bbc35552345e406b358	2	0.099078
0bf4bc1aec5e9c6a4f560e4125f6bba4	1	0.020446000000000002
0bf5afdb3ea6463595a6bb61ad4b5129	3	0.016451
0bfad3033355000a940639b024145fb9	1	0.031863
0bff0b1fd535484e08c36319a293309c	1	0.05152
0c08afc8432f1f2ff21fd6e7fd220571	1	0.01637
0c108934ed0b1a498bb7272b0f7c89a3	3	0.012353
0c16bce82540c0ba85debe8d8d519907	1	0.012084000000000001
0c178770cd4b2e2d0f95414ee98c89fb	1	0.0845
0c1e07a7747d39960b4e49d7ccd03cd1	1	0.026024000000000002
0c217eb66dd99dd9a4e16342e0143b9e	1	0.016735
0c21fd7eabfdcf89e4b7a632e3fca0c9	1	0.052663
0c319469257d520d62e2fed7ebc8ff58	1	0.020730000000000002
0c32f5fdec2ace0123185c61843b99c7	1	0.050022000000000004
0c34f4d27117d61c5964611263a52f55	1	0.016303
0c40fb2055309d225453ac8d06ef8b93	1	0.07638400000000001
0c4400281e301d7f0cc6bdac810ac338	3	0.032386
0c465f96b2e76c85349e3ff819b40060	2	0.447446
0c49812ef758bff3a51f9864d0851e3a	1	0.016189
0c4e6144f5042fd947c288d1e23a41cb	1	0.32862199999999997
0c5e86be4e29a03241c4c36059176584	1	1.7793720000000002
0c6993ab15dde2e599dc1b806191b4dc	1	0.039781
0c76e4be5750c8bb5074bf8a162fd5c2	4	0.110749
0c7c8dd8df9601f2abef3fcc7b582bd7	1	0.024100999999999997
0c7ef6ffe1ea277e11ccb570f0b05c6b	1	0.019788
0c8235ad90a392eda625b66a32e34304	1	0.020766999999999997
0c9015d84baee7537e5a140be56e46d0	10	2.581497
0c926d3c57afd4c25eaa0b778a580f05	1	0.008088
0c94179b598f4980c7b76af4fac1e55e	1	0.074321
0c9743c7cb1680dba608bb21e537212b	1	0.209173
0c97eec396608da1c00361ee15667133	1	0.06893200000000001
0c9a600975d842e9f1ebde1b96be26d4	1	0.012244
0ca2661ba2794c26eabdecf044d08e33	1	0.12851300000000002
0ca756c4cc25d02bd7d33f39ce90f1e7	1	0.012153
0ca9e18446be95bc2c1178878244a61f	1	0.028286000000000002
0caaac490d6437b642d80f5c9131db83	2	0.07266399999999999
0cab17f8e52d5edefd3a13e18f4fb49a	1	0.025535
0cae198d9f97a71cf9b2234ea41fc418	1	0.044944
0caf4733516d5b73ab7fb2930df89de1	1	0.07438600000000001
0cbb4388ebb93b28b8e8c9a5827758c8	1	0.040577999999999996
0cbd177b859e4378608bdb17b392f086	1	0.042374
0cbdb3e07707d7509b35bc04341bdecc	2	0.008126000000000001
0cbe9a4c8f21c59e8e166c9aa2c4d3cb	1	0.133947
0cbebe3b300944ebe3491ab6f0468f2d	1	0.018588
0ccdc88112065a1458e1dd12bf928161	1	0.100551
0cd1cb820e08deae3a3996a0f215febc	1	0.008121
0cd57dfe597a1f65deee985167156eef	1	0.043108
0cdead1144acbd79d1b175e356eaf215	1	0.020611
0cdffbf8984e4229bdcc067016f21a9e	1	0.089486
0ce4039ec6001805ac541d3957fddcc8	1	0.26324200000000003
0ce631bd3c747597b8429bece73ba312	1	0.008217
0ce87c4f5b1f383cd9a5901d2fed2c98	1	0.513007
0ce9dd86b042e2db6864d7ae5027623d	10	3.100303
0cf8ef366da1300392ce4d9773d836fd	1	0.025537
0cfb54f2ba5ed6baa555a4d910623798	1	0.026414
0cfd9bbbf7dcf4f8786d7ae501e03fb4	1	0.00798
0cff4bf4ea853b3637dfd5381faa5871	1	0.021072
0d026fb2af6e3735e0d07976d6aaf810	2	0.008119
0d0275c54eff9fc5e374cfb77a77b8d0	1	0.06955700000000001
0d039bb1161f645f813eb91893353704	1	0.037489
0d05944057d894f1938d50ad26d195d4	1	0.014153
0d07589a1208862c8e26b88e4ed8d244	2	0.015925
0d08acdc38ec58aa46082f3e5b87075f	2	0.008190000000000001
0d163ab9ef9fcc3e59f440bcc583a83a	1	0.014237999999999999
0d201c794934218005b035f754666ab6	1	0.056799
0d20a7783b657223e3b23f41a4282fe9	1	0.024578
0d2e72e6aa87b29eb088a9f1b1ca68c2	1	0.069711
0d2ea8aa78a23094dc9125872131b849	1	0.119826
0d304f198bde538c3c539d8365460fc6	2	0.012107
0d35b50277246fef4ae1e3e510e14f8f	1	0.021004
0d38764e0ad174b04a77163a961e6a44	2	0.022655
0d3cebc071658d1864856991dee41de5	1	0.018566
0d3f62e6563005c5fa0ea56d4b591186	1	0.012357
0d45adfaf9b8fbd4d5f19a572c9119ea	1	0.016232
0d49dcc60ae31d35c959dfa7ed38d742	1	0.024162
0d502db09825b2be2ee155a57abd155f	1	0.09490599999999999
0d515b65dca957b0f404548c64b86858	1	0.046854
0d516fff2e99e12cd08714f9976d6cb4	2	0.120775
0d53eb6ae6391e6707a8879c4461cb41	1	0.040394
0d59fdb590f9031e724bc489b9e1e523	1	0.028881999999999998
0d5cac6b0523bb0c871e1d52879f0e2f	2	0.170402
0d5e2b023b725bea3be7695347da3bca	1	0.012475
0d607bd293d765ccdb8c2a39fe3cc5d1	1	0.012015000000000001
0d6b62aa6e71e52b4b1434c2e91ed912	1	0.24204699999999998
0d6d8e3a7856a32f7757a61465581f1c	1	0.012279
0d6ddb933a575dd6d91fc69fbdaea81a	1	0.069628
0d780dc2177d63def8e4a80440a434a4	1	0.037902
0d7cde2b4e7296a6cbb274c5f8806135	1	0.103876
0d84c78d250caa7e1adc8d21fb086e45	1	0.26664699999999997
0d8ae7f34de35f8d406923758d77d360	3	0.008169
0d90fb98e4e1e13f78e3033208783d81	1	0.011991
0d9da00f4608566d269d90bf00f4e0d5	1	0.01212
0da76a64902a070a1472037e2d324070	1	0.0413
0daaa157b4844e512af4e849e5004aa0	1	0.31906799999999996
0daae67a1344a318be1d342ab14200d0	1	0.037732999999999996
0db5375aa42d17ff284b8425f727ce8d	1	0.056776
0db5fdcfdf5324f4ea097d239ee50984	2	0.098955
0db831c4286c6a9f5b856d69ac762329	1	0.119281
0dbb20bc2b18b65120e816e32529a6be	1	0.20308800000000002
0dbe27de30d77a219d28daf13aaafe28	1	0.099858
0dbfced2333c9f68a9482ba27563265d	1	0.072215
0dc04facd1a1a474294261bc6f4f760b	1	0.012267
0dc2439a632f1b5f9e3a63adac09afad	1	0.04659
0dc40cd17af30c35b73d088bf1e196de	1	0.085178
0dc6b361a2a285316b3c57229726a5f3	5	0.026069
0dc6d7d3cbf66115f6eac8c82df6f001	1	0.008921
0dca10f6a20c2502f495c3cd00ade15d	1	0.012442
0dcae02741dbd97d38fbb66f3f391fdb	1	0.08631699999999999
0dcd6ce04cba424ecf88d250e23a2bd6	1	0.055323000000000004
0ddc3797b06064cef9d633db35e22cbd	1	0.05074
0dea857f1a3373948bcc3b07ad4d9692	1	0.10918900000000001
0dedd1e2b3b1fbb0e4e7f63e7b2495fd	1	0.14319400000000002
0df6e3512db5dc0933fa4a8e265de5a7	1	0.082718
0df6ee3af52003633f077bce70bfae10	1	0.020788
0dfa77e1df543b9006ebadde89d827e2	2	0.139757
0dfc9c42e4be7cefaf8268b9ccc9a8d3	1	0.046435000000000004
0e087663a8fcd3d8490d0af01a248d75	1	0.004074
0e0feebe65e717f1ec688f43762dcc1c	1	0.020534
0e163abd437673f624d2cd6526bb8541	3	0.016694999999999998
0e17196da2fa45be05602cd25abb4ecc	6	0.05229400000000001
0e3230dbbe40a9d5903fbb209a94d49e	3	0.04476
0e3d7d126de844673db8e7472141d758	10	3.115988
0e3db9b945e7fac36ccf12d0e0d66077	1	0.056791999999999995
0e3e641af62606acfa5c19d21ad272ad	1	0.037333
0e424c88cc1ac45d02f7c49d4943c9bf	1	0.104465
0e43df17fa3ee32292b209f30e419159	1	0.146688
0e4bbeebc8ccd02c64eb9282fbeeee80	1	0.024562999999999998
0e5e1368d517936bdfee46eb6526ca5b	4	0.055013
0e63b3be4ded8f7f7eb132ac537392ed	1	0.024128999999999998
0e650838e4c0383a969207fdaa731039	2	0.016538999999999998
0e6f6d5d211fefb8749dd7484a51bca0	4	0.110749
0e704cbeefd7aee53869647012733156	1	0.060625
0e70eaf352c163e1f87009878c9914c3	1	0.091192
0e742d41db60652e850a471371946cb7	3	0.177201
0e75f8841ebb932a8bdfa3bcc7dad49d	2	0.282586
0e82273eedec263113a6fa1dbeb96aa8	1	0.028283999999999997
0e85411773c895d79bca591d92567a38	1	0.045774
0e976715ea77766ecc65e91d86a28217	1	0.028506999999999998
0e9a2898ef98c6f219a33133c5283656	1	0.099083
0e9aefefed0e16e6582f5dcb8231d675	1	0.012317
0e9bb73eb3309ce9f58a14efed5c9bf8	1	0.046883999999999995
0ea09de4ffd0dd28adfeb331a80e8c31	4	0.008336
0ea9dccb8f58da552a7b1ab6864b5e11	1	0.011953
0eb6d437a0ea05522698e76b8a9787b7	1	0.003989
0ebbe77eb3589dbcc15192780c55e717	1	0.153081
0ebd40e1eec28afbe7957d3869e0cd83	2	0.060583000000000005
0ec125860a5960ccd933849c516a0474	1	0.060887000000000004
0ec2f44d7a4b2bc78ac7719441822e9d	1	0.050886
0ec48513de771751bf9ac29853bb31ea	1	0.008228000000000001
0ec6be1c72c2cc19427edf55592c3a03	1	0.008139
0ec708db7b7b99992bf1be03cc16d4c8	1	0.040657
0ec7ef06c45110b848e9d27b0c2c0281	1	0.514636
0eca3d1d24072646931815b3dd3fad51	1	0.024985
0ecb2bf1cca4b2753c696953e47b7f8b	1	0.007949
0ed01ed4871f4dce14aecf1e8de06ed7	1	0.140399
0ed0f34d4077342277cb2f7c59434bfd	1	0.071757
0ed492fc8f94e5ef2e3f4023c37aefd8	1	0.1524
0ed4b896a590ee4628fe8961ac470dee	1	0.027562
0ed55eeb19dec172f39f482b18b1c805	1	0.01213
0ed9891a3107ed129fc272c4aca37871	1	0.0166
0ed9d7a7921d6a81ad8583a86e4f78c8	1	0.004061
0ee2c87fbc1bafcfd6a961288f0a3568	1	0.119092
0ee31430ef0cbe89d6bba331167e0e85	1	0.016275
0ee917dcb864f2983d4b0de4ca4f7569	1	0.045762
0eeac44011f0e0629fdbeddf7f681213	1	0.15229700000000002
0eefcde32b0084d101ba3d285f172d9b	1	0.069744
0ef5ba3f4158b34c037d59724ada8187	1	0.08503
0efb03e7694d0c3db48f6a9ebf526a23	1	0.059888
0f00b1e60610e8086283f67ff666ccf2	1	0.01157
0f03354bb9657dbf66d03c018d109d9c	1	0.309526
0f0c96ff5c18e3d97805e4cec2bb0a70	1	0.11376800000000001
0f0f134f2c50a8106aee00f5e852d93d	1	0.108827
0f130eecd7ca78ec1dd264675ad102e0	1	0.116231
0f13c8a3eff2f5979b5f7e1ddf3e2cb0	1	0.032522
0f14e8ffd9bfb25f93c9ab539bae3b5b	1	0.013156000000000001
0f152bf02c2d612410ae6d3d33f34256	1	0.043114
0f21b7cfe4ab61285c404e531d60ac46	6	0.033573
0f28f990f78e536aa58e385e1e651bd4	1	0.027882
0f2d4200bece0d15a8586d22a82d42b7	1	0.025994
0f2e5d8c077b2bb784f6fbe6c2f3847a	7	0.136215
0f34431a2b17602bd5b5d1df5935982d	1	0.031127
0f365e8130296e1a02e0dda94497d396	1	0.0121
0f367646f297a5c9f73a4e04483a8477	1	0.012098999999999999
0f40f0e9987cf7ed25afe7162b4f3665	1	0.066647
0f44150ae1715d611c84adee976a9c30	1	0.034785
0f44b5b824547e8d1b2d8ab37fa2d89a	1	0.13406500000000002
0f507dd202d74e8f24d2f20d4ee2b2a5	10	2.581497
0f561e89f10cd8ab22f4df6e9bead916	1	0.008123
0f58c10128e4f5c4e171d4a5dfdc0e2a	1	0.011890000000000001
0f5c92dfae38f769bdf96516e58c33eb	1	0.004038
0f5fe69250f5c582a32b55dac37f44e3	1	0.008182
0f61c8485255011295b4d4bd62e78ed1	1	0.016265
0f63dcf6c1ceeb5c640e93e667e38e06	1	0.012277
0f67e9c73c998fa5fdf9af3c9d78c509	1	0.38902
0f6be5beedcfe601c6d14725c755ccde	1	0.121859
0f732e6aa657912dd87a8757397fd516	1	0.022775999999999998
0f73e27d2fe05c4d7f8025fc5ff9ede0	1	0.074158
0f758e2c8cda6ea358b91438dc0bb5eb	2	0.056371000000000004
0f78e74988a6c5076fbd30d700f5ec91	1	0.9153899999999999
0f7e2ce6243cb8548e5bd601d9076ed9	1	0.012449
0f83d1e74d0b068e3cb7fd8ca47ad390	2	0.300016
0f846cf714fb09b393e3e97ed3ca8bee	1	0.023874
0f86f1f8cfb3de41b11f869e0c67d84e	1	0.060525999999999996
0f87322fd67920f601cf3403f20f38b9	1	0.645359
0f89afb2baefab757634c2037c541178	1	0.021119
0f8f39cc8d3c6c2cf4b81034ae234534	3	0.063055
0f967403e0e1ef664b8344f890611e79	1	0.128773
0f9b91e3b0c05e4790cec57c23a26945	1	0.188353
0f9d9cc4f7faa9446c573c845ab6c7cd	1	0.04552
0fa7834237062709bfd64d8affc603c6	1	0.275312
0fac414b7d706c2268c6509a796562c3	1	0.017588
0fac86223b28f77eb2ad74c2c95281e8	4	0.011594
0fae8dfef7fb80101a5e96cfba218bbc	1	0.016258
0faf4415857fef267a72a0759171bd95	1	0.02546
0fb26f305c62593a903ddadbfc3de56c	1	0.012223999999999999
0fbc956014d0bfe6fd8e374c49c3d10f	1	0.032933
0fbc9c0ee8d1ba7c3e9294a282d3ffb6	1	0.050401
0fbfc749ccd535346515d47704c6ef0e	1	0.008561
0fc17a2484f8578e3ce24916fc0d5fee	1	0.024182
0fc894d6382a35a4a3f0391877cd818e	1	0.19043
0fd10305123f5e991d190a429fcabc41	1	0.020713
0fe1c5d8692333ddf2a8c43f7490b9ca	1	0.008115
0fe3fdd2b1440a07c8a6362085889313	1	0.06918400000000001
0fe9a018b3a6015e9a2e054f222ece34	1	0.076864
0fed2e921c2c0b7ede14f482df73cf13	1	0.008228000000000001
0fefe2b748e9283e6f740521498bb0bb	1	0.201128
0ff404de1dda6f9da0b2be43001f42b4	2	0.100783
0ffef98fe5e29a2fd0586e0a4bae0c38	1	0.339538
10012182d4f50f137846a5849d4562f4	1	0.012145999999999999
1002d17ec1ff35f1ec9cf3b1ae9689c3	3	0.016168000000000002
100840a69d8caf73c762920d80d2a23b	1	0.238853
100925bc48c3aa57fc4639846bd300d6	1	0.030215
100badcb7d21acef0d3b49bf83453ff7	1	0.004033
100de88f15ef6aad7e9f0912118af937	1	0.181199
100f3f9114a42c6de0ecef68ba12d39a	1	0.145835
101143f47ed7449d59d335d4d9f24016	1	0.012098999999999999
1017b28c5a5c0f7e42cb3b1ca88dc70e	1	0.019927
101e8ad858d7f3bce19c58c3004edb11	1	0.064721
10234f087c5ea2f9b658f2888c5ac894	1	0.043017
102edf633786b93244012d4b4d2fbcbb	1	0.020003999999999997
1032537a7931ffaa779f57ac607f6bdc	1	0.032884
1036360292193ab54c6b1a3350287b79	1	0.036436
1036f4614353e0348ec3f9a160f647c4	1	0.091852
10379203ee51c5374a502240ef05d257	2	0.447446
103a53b8e8945c6fec92dcd254e25195	1	0.090785
103d7794bf0236fb8544c669989d25d4	1	0.020669
103ea1ef1c792069afeacb36c3317604	2	0.015822
104647d3e57f8b1ac62acf67ec7a2f38	1	0.036183
10523223ced4ceaba41a2fb9ce478ace	1	0.021039
10528bf01ed6cba526cced69b72290d2	1	0.16808199999999998
10572c7e3c9641b6aeb1ff6ed737fe32	1	0.012151
105836aa0819ee2f5d089e0dfffc554c	1	0.217137
1061c16eb4f751068958f66a7dae2b32	1	0.126161
1065836bd6e17bda4abef69015e27617	1	0.028198
10660d22fcc1d20f01a3017ecf9efba0	2	0.077935
106b30e163d5734affbe28764036107b	4	0.128777
